label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
1,45.0,29.863961030678926,0.9659931426938495,0.75,7.569397566060481,103.04444444444445,1.2,0.6100866198539734,0.8577970266342163,0.66320133
2,202.0,67.89949493661166,0.9206145037042253,0.8523206751054853,16.03728119216293,122.85148514851485,3.98019801980198,0.46590346097946167,0.9170173406600952,0.67354375
3,1451.0,189.45584412271572,0.9461655990779106,0.8500292911540714,42.982212360588434,169.93246037215712,10.10751206064783,0.44170790910720825,0.9313737750053406,0.7268555
4,238.0,60.14213562373095,0.5508087457373955,0.967479674796748,17.407785949022028,210.9747899159664,7.054621848739496,0.5058786869049072,0.8908416032791138,0.6573181
5,568.0,132.45584412271572,0.9619002516129587,0.7770177838577291,26.89237924411993,241.11795774647888,5.677816901408451,0.506559431552887,0.9969677925109863,0.77532864
6,2141.0,214.6335136523794,0.7399545001712586,0.9149572649572649,52.2111660976652,395.3554413825315,24.25688930406352,0.4237004816532135,0.9362623691558838,0.6916959
7,23.0,20.82842712474619,0.9838642080389988,0.8518518518518519,5.4115163798060095,96.56521739130434,1.8695652173913044,0.5842821598052979,0.6623143553733826,0.62920797
8,24.0,21.621320343559642,0.9848068537138343,0.8275862068965517,5.527906391541368,98.20833333333333,4.125,0.5327351689338684,0.6837871074676514,0.61487466
9,470.0,95.7401153701776,0.8966726992389619,0.8935361216730038,24.462677409178383,255.07659574468084,14.495744680851065,0.5066831707954407,0.9547648429870605,0.6948248
10,20.0,17.621320343559642,0.9773282416818716,0.8695652173913043,5.046265044040321,367.05,9.7,0.5394802093505859,0.7330445647239685,0.6287346
11,20.0,19.035533905932738,0.975228467009405,0.8695652173913043,5.046265044040321,364.75,7.4,0.5235767364501953,0.7352722883224487,0.61138916
12,188.0,56.62741699796952,0.8043331300570103,0.8703703703703703,15.471555655790098,67.16489361702128,8.659574468085106,0.5194925665855408,0.6982673406600952,0.6392238
13,26.0,23.621320343559642,0.9871897123696988,0.8387096774193549,5.753627391751592,72.0,12.23076923076923,0.5453588962554932,0.7235767245292664,0.64277655
14,259.0,65.45584412271572,0.8116908510755313,0.9418181818181818,18.159544104586082,53.2007722007722,14.976833976833976,0.5191831588745117,0.7994430661201477,0.6368162
15,16.0,13.621320343559642,0.9648119846208285,0.8888888888888888,4.51351666838205,261.75,19.0625,0.7198638319969177,0.8878093957901001,0.7586324
16,198.0,69.35533905932738,0.9431968491547293,0.8215767634854771,15.877702285203682,269.0353535353535,19.106060606060606,0.553650975227356,0.9673267602920532,0.7421382
17,1743.0,170.90559159102156,0.3500995360225531,0.9416531604538088,47.108985623481516,18.988525530694204,22.9162363740677,0.4362623691558838,0.9148514866828918,0.6928302
18,311.0,91.94112549695429,0.9636649995035728,0.7585365853658537,19.899183360445615,270.2765273311897,26.29903536977492,0.5223391056060791,0.9093440771102905,0.7230411
19,30.0,27.621320343559642,0.9903054237163793,0.8333333333333334,6.180387232371033,37.8,34.666666666666664,0.5303217768669128,0.715779721736908,0.6454311
20,31.0,28.414213562373096,0.9908588455277237,0.8378378378378378,6.282549314314218,40.0,33.0,0.581250011920929,0.8459777235984802,0.6644164
21,30.0,27.621320343559642,0.9903054237163793,0.8333333333333334,6.180387232371033,42.2,31.333333333333332,0.6334777474403381,0.8457920551300049,0.70484525
